Timestamp,fees-usd-per-transaction
2012-05-01 00:00:00,0.0036566881500116007
2012-05-04 00:00:00,0.003695489881552123
2012-05-07 00:00:00,0.0036949940074538054
2012-05-10 00:00:00,0.0037708702062905736
2012-05-13 00:00:00,0.003734280289031829
2012-05-16 00:00:00,0.003873701317888229
2012-05-19 00:00:00,0.003853843143280354
2012-05-22 00:00:00,0.003796807695921318
2012-05-25 00:00:00,0.003733057731935681
2012-05-28 00:00:00,0.003605544590997371
2012-05-31 00:00:00,0.0036087244986650977
2012-06-03 00:00:00,0.0035375817573630635
2012-06-06 00:00:00,0.0035184000342691228
2012-06-09 00:00:00,0.003515624477014792
2012-06-12 00:00:00,0.0035344763680716785
2012-06-15 00:00:00,0.0034613339139384263
2012-06-18 00:00:00,0.0034834517053988056
2012-06-21 00:00:00,0.0035655890640201196
2012-06-24 00:00:00,0.0038647067944115945
2012-06-27 00:00:00,0.003912740974822247
2012-06-30 00:00:00,0.003953389340438238
2012-07-03 00:00:00,0.0040532056018622335
2012-07-06 00:00:00,0.00410295505399079
2012-07-09 00:00:00,0.004363109672603896
2012-07-12 00:00:00,0.004461025174053961
2012-07-15 00:00:00,0.004532687218772533
2012-07-18 00:00:00,0.004679569529676856
2012-07-21 00:00:00,0.004983797708831029
2012-07-24 00:00:00,0.004896607537840085
2012-07-27 00:00:00,0.005005546329232001
2012-07-30 00:00:00,0.005146309316835481
2012-08-02 00:00:00,0.005303969526544829
2012-08-05 00:00:00,0.005596942866977417
2012-08-08 00:00:00,0.0057447380226831445
2012-08-11 00:00:00,0.006568436580516953
2012-08-14 00:00:00,0.006750061615191109
2012-08-17 00:00:00,0.006977258717147223
2012-08-20 00:00:00,0.007108188068740184
2012-08-23 00:00:00,0.007263273825594875
2012-08-26 00:00:00,0.007427466562925262
2012-08-29 00:00:00,0.0077866628631607275
2012-09-01 00:00:00,0.008087082741718371
2012-09-04 00:00:00,0.008338893505383489
2012-09-07 00:00:00,0.008228477681830385
2012-09-10 00:00:00,0.007710063621090857
2012-09-13 00:00:00,0.007908846616421576
2012-09-16 00:00:00,0.007817867191522849
2012-09-19 00:00:00,0.0076339891781288536
2012-09-22 00:00:00,0.007788354830427527
2012-09-25 00:00:00,0.008043739390322553
2012-09-28 00:00:00,0.00788662204649849
2012-10-01 00:00:00,0.008074580595151867
2012-10-04 00:00:00,0.00811351411231631
2012-10-07 00:00:00,0.009633195717453535
2012-10-10 00:00:00,0.009789028271792465
2012-10-13 00:00:00,0.009882360458995766
2012-10-16 00:00:00,0.009994170110237394
2012-10-19 00:00:00,0.010584316945977426
2012-10-22 00:00:00,0.010473125175917244
2012-10-25 00:00:00,0.010291657847554307
2012-10-28 00:00:00,0.010388740444627165
2012-10-30 23:00:00,0.01016346901268651
2012-11-02 23:00:00,0.010157729633001118
2012-11-05 23:00:00,0.008802541616578086
2012-11-08 23:00:00,0.008776055521826849
2012-11-11 23:00:00,0.008697365429718943
2012-11-14 23:00:00,0.008761453315272309
2012-11-17 23:00:00,0.008401940825477286
2012-11-20 23:00:00,0.008601015343148817
2012-11-23 23:00:00,0.008787067766730293
2012-11-26 23:00:00,0.008912400400809756
2012-11-29 23:00:00,0.010033819884096415
2012-12-02 23:00:00,0.010018470934883868
2012-12-05 23:00:00,0.010241727476194016
2012-12-08 23:00:00,0.010439846952473507
2012-12-11 23:00:00,0.01068667762422095
2012-12-14 23:00:00,0.011045278937086532
2012-12-17 23:00:00,0.011188197051231842
2012-12-20 23:00:00,0.011347454419613018
2012-12-23 23:00:00,0.011558259440325758
2012-12-26 23:00:00,0.011674136270873527
2012-12-29 23:00:00,0.010803131349302018
2013-01-01 23:00:00,0.010940851328083425
2013-01-04 23:00:00,0.010987842370119728
2013-01-07 23:00:00,0.01113030534663842
2013-01-10 23:00:00,0.012121575378462791
2013-01-13 23:00:00,0.012063819226917138
2013-01-16 23:00:00,0.012079840261819436
2013-01-19 23:00:00,0.012346388939020814
2013-01-22 23:00:00,0.012453866435899576
2013-01-25 23:00:00,0.013058230521194671
2013-01-28 23:00:00,0.013551094234474498
2013-01-31 23:00:00,0.014208700012703602
